Episode,WhiteBallStartX,WhiteBallStartY,RedBallStartX,RedBallStartY,YellowBallStartX,YellowBallStartY,HitAngle,HitForce,RedTouched,YellowTouched,CushionCount,Score,Reward,TimeStamp
473,-1.22,0.99,5.04,0.14,3.84,1.4,123.14,21.94,False,False,5,0,-1,2025-06-16 04:54:03
474,-1.22,0.99,5.04,0.14,3.84,1.4,102.27,24.63,False,False,5,0,-1,2025-06-16 04:54:15
475,-1.22,0.99,5.04,0.14,3.84,1.4,295.99,27.16,True,False,4,0,8,2025-06-16 04:54:25
476,-1.22,0.99,5.04,0.14,3.84,1.4,215.31,16.26,False,True,4,0,8,2025-06-16 04:54:36
477,-1.22,0.99,5.04,0.14,3.84,1.4,245.85,17.16,False,False,4,0,-1,2025-06-16 04:54:47
478,-1.22,0.99,5.04,0.14,3.84,1.4,38.44,26.15,True,False,3,0,8,2025-06-16 04:54:59
479,-1.22,0.99,5.04,0.14,3.84,1.4,104,30,False,False,5,0,-1,2025-06-16 04:55:11
480,-1.22,0.99,5.04,0.14,3.84,1.4,144.87,26.91,False,False,5,0,-1,2025-06-16 04:55:23
481,-1.22,0.99,5.04,0.14,3.84,1.4,152.47,28.81,False,False,5,0,-1,2025-06-16 04:55:35
482,-1.22,0.99,5.04,0.14,3.84,1.4,149.84,18.5,False,False,4,0,-1,2025-06-16 04:55:46
483,-1.22,0.99,5.04,0.14,3.84,1.4,275.64,20.97,False,False,4,0,-1,2025-06-16 04:55:58
484,-1.22,0.99,5.04,0.14,3.84,1.4,337.46,18.48,False,False,3,0,-1,2025-06-16 04:56:10
485,-1.22,0.99,5.04,0.14,3.84,1.4,103.78,21.82,False,False,4,0,-1,2025-06-16 04:56:21
486,-1.22,0.99,5.04,0.14,3.84,1.4,0,23.16,False,False,3,0,-1,2025-06-16 04:56:33
487,-1.22,0.99,5.04,0.14,3.84,1.4,226.84,29.44,True,False,6,0,8,2025-06-16 04:56:44
488,-1.22,0.99,5.04,0.14,3.84,1.4,257.42,30,False,False,5,0,-1,2025-06-16 04:56:56
489,-1.22,0.99,5.04,0.14,3.84,1.4,0,26.39,False,False,3,0,-1,2025-06-16 04:57:08
490,-1.22,0.99,5.04,0.14,3.84,1.4,114.68,22.41,False,False,4,0,-1,2025-06-16 04:57:20
491,-1.22,0.99,5.04,0.14,3.84,1.4,135.68,13.98,False,False,3,0,-1,2025-06-16 04:57:31
492,-1.22,0.99,5.04,0.14,3.84,1.4,282.65,24.01,False,False,5,0,-1,2025-06-16 04:57:42
493,-1.22,0.99,5.04,0.14,3.84,1.4,0,24.52,False,False,3,0,-1,2025-06-16 04:57:54
494,-1.22,0.99,5.04,0.14,3.84,1.4,220.23,21.2,False,True,4,0,8,2025-06-16 04:58:05
495,-1.22,0.99,5.04,0.14,3.84,1.4,217.08,22.61,False,False,4,0,-1,2025-06-16 04:58:17
496,-1.22,0.99,5.04,0.14,3.84,1.4,219.13,22.16,False,True,4,0,8,2025-06-16 04:58:28
497,-1.22,0.99,5.04,0.14,3.84,1.4,223.02,20.61,False,False,5,0,-1,2025-06-16 04:58:39
498,-1.22,0.99,5.04,0.14,3.84,1.4,268.01,30,False,False,5,0,-1,2025-06-16 04:58:51
499,-1.22,0.99,5.04,0.14,3.84,1.4,251.5,18.1,False,False,4,0,-1,2025-06-16 04:59:02
500,-1.22,0.99,5.04,0.14,3.84,1.4,275.29,30,False,False,5,0,-1,2025-06-16 04:59:13
501,-1.22,0.99,5.04,0.14,3.84,1.4,182.34,29.08,False,False,3,0,-1,2025-06-16 04:59:26
502,-1.22,0.99,5.04,0.14,3.84,1.4,258.9,27.34,False,False,5,0,-1,2025-06-16 04:59:37
503,-1.22,0.99,5.04,0.14,3.84,1.4,325.11,25.63,False,False,4,0,-1,2025-06-16 04:59:50
504,-1.22,0.99,5.04,0.14,3.84,1.4,267.32,20.54,False,False,4,0,-1,2025-06-16 05:00:01
505,-1.22,0.99,5.04,0.14,3.84,1.4,39.14,22.34,True,False,5,0,8,2025-06-16 05:02:52
506,-1.22,0.99,5.04,0.14,3.84,1.4,0,30,False,False,3,0,-1,2025-06-16 05:03:04
507,-1.22,0.99,5.04,0.14,3.84,1.4,128.95,29.45,True,False,5,0,8,2025-06-16 05:03:16
508,-1.22,0.99,5.04,0.14,3.84,1.4,206.43,26.76,True,False,4,0,8,2025-06-16 05:03:27
509,-1.22,0.99,5.04,0.14,3.84,1.4,194.94,24.32,False,False,3,0,-1,2025-06-16 05:03:39
510,-1.22,0.99,5.04,0.14,3.84,1.4,217.23,25.29,False,False,5,0,-1,2025-06-16 05:03:51
511,-1.22,0.99,5.04,0.14,3.84,1.4,143.09,21.36,False,True,4,0,8,2025-06-16 05:04:02
512,-1.22,0.99,5.04,0.14,3.84,1.4,86.76,21.68,False,False,4,0,-1,2025-06-16 05:04:14
513,-1.22,0.99,5.04,0.14,3.84,1.4,288.97,19.29,False,False,4,0,-1,2025-06-16 05:04:25
514,-1.22,0.99,5.04,0.14,3.84,1.4,63.47,19.31,False,True,3,0,8,2025-06-16 05:04:36
515,-1.22,0.99,5.04,0.14,3.84,1.4,14.46,14.85,False,False,3,0,-1,2025-06-16 05:04:47
516,-1.22,0.99,5.04,0.14,3.84,1.4,267.54,23.95,False,False,5,0,-1,2025-06-16 05:04:59
517,-1.22,0.99,5.04,0.14,3.84,1.4,69.77,21.02,False,False,4,0,-1,2025-06-16 05:05:10
518,-1.22,0.99,5.04,0.14,3.84,1.4,270.98,26.57,False,False,5,0,-1,2025-06-16 05:05:21
519,-1.22,0.99,5.04,0.14,3.84,1.4,360,26.96,False,False,3,0,-1,2025-06-16 05:05:34
520,-1.22,0.99,5.04,0.14,3.84,1.4,291.64,23.86,False,False,4,0,-1,2025-06-16 05:05:45
521,-1.22,0.99,5.04,0.14,3.84,1.4,198.79,21.84,False,False,4,0,-1,2025-06-16 05:05:57
522,-1.22,0.99,5.04,0.14,3.84,1.4,93.12,23.28,False,False,5,0,-1,2025-06-16 05:06:08
523,-1.22,0.99,5.04,0.14,3.84,1.4,216.4,29.94,False,False,6,0,-1,2025-06-16 05:06:20
524,-1.22,0.99,5.04,0.14,3.84,1.4,0,17.33,False,False,2,0,-10,2025-06-16 05:06:32
525,-1.22,0.99,5.04,0.14,3.84,1.4,321.36,25.8,False,False,5,0,-1,2025-06-16 05:06:44
526,-1.22,0.99,5.04,0.14,3.84,1.4,301.59,23.57,False,True,4,0,8,2025-06-16 05:06:55
527,-1.22,0.99,5.04,0.14,3.84,1.4,66.49,14.28,False,False,3,0,-1,2025-06-16 05:07:06
528,-1.22,0.99,5.04,0.14,3.84,1.4,170.8,21.83,False,False,3,0,-1,2025-06-16 05:07:18
529,-1.22,0.99,5.04,0.14,3.84,1.4,225.3,19.94,False,False,5,0,-1,2025-06-16 05:07:29
530,-1.22,0.99,5.04,0.14,3.84,1.4,134.17,25.87,False,True,5,0,8,2025-06-16 05:07:40
531,-1.22,0.99,5.04,0.14,3.84,1.4,121.66,30,False,False,6,0,-1,2025-06-16 05:07:51
532,-1.22,0.99,5.04,0.14,3.84,1.4,273.28,25.97,False,False,5,0,-1,2025-06-16 05:08:02
533,-1.22,0.99,5.04,0.14,3.84,1.4,69.32,28.69,False,False,5,0,-1,2025-06-16 05:08:14
534,-1.22,0.99,5.04,0.14,3.84,1.4,261.17,17.62,False,False,4,0,-1,2025-06-16 05:08:25
535,-1.22,0.99,5.04,0.14,3.84,1.4,360,21.09,False,False,3,0,-1,2025-06-16 05:08:37
536,-1.22,0.99,5.04,0.14,3.84,1.4,26.82,26,False,False,5,0,-1,2025-06-16 05:08:48
537,-1.22,0.99,5.04,0.14,3.84,1.4,318.41,26.52,True,False,2,0,4,2025-06-16 05:09:00
538,-1.22,0.99,5.04,0.14,3.84,1.4,360,24.77,False,False,3,0,-1,2025-06-16 05:09:12
539,-1.22,0.99,5.04,0.14,3.84,1.4,264.01,21.85,False,False,4,0,-1,2025-06-16 05:09:24
540,-1.22,0.99,5.04,0.14,3.84,1.4,145.58,20.66,False,False,4,0,-1,2025-06-16 05:09:35
541,-1.22,0.99,5.04,0.14,3.84,1.4,0,13.58,False,False,2,0,-10,2025-06-16 05:09:47
542,-1.22,0.99,5.04,0.14,3.84,1.4,177.78,20.68,False,True,3,0,8,2025-06-16 05:09:59
543,-1.22,0.99,5.04,0.14,3.84,1.4,0,20.43,False,False,3,0,-1,2025-06-16 05:10:10
544,-1.22,0.99,5.04,0.14,3.84,1.4,22.99,20.84,False,True,2,0,4,2025-06-16 05:10:22
545,-1.22,0.99,5.04,0.14,3.84,1.4,233.48,22.7,False,False,5,0,-1,2025-06-16 05:10:33
546,-1.22,0.99,5.04,0.14,3.84,1.4,185.71,13.11,False,False,2,0,-10,2025-06-16 05:10:45
547,-1.22,0.99,5.04,0.14,3.84,1.4,360,19.39,False,False,2,0,-10,2025-06-16 05:10:57
548,-1.22,0.99,5.04,0.14,3.84,1.4,227.65,22.17,False,False,5,0,-1,2025-06-16 05:11:08
549,-1.22,0.99,5.04,0.14,3.84,1.4,183.1,21.39,False,False,3,0,-1,2025-06-16 05:11:20
550,-1.22,0.99,5.04,0.14,3.84,1.4,253.75,30,False,False,5,0,-1,2025-06-16 05:11:32
551,-1.22,0.99,5.04,0.14,3.84,1.4,62.35,21.8,True,False,4,0,8,2025-06-16 05:11:43
552,-1.22,0.99,5.04,0.14,3.84,1.4,357.82,22.05,False,False,3,0,-1,2025-06-16 05:11:55
553,-1.22,0.99,5.04,0.14,3.84,1.4,254.75,14.71,False,False,3,0,-1,2025-06-16 05:12:06
554,-1.22,0.99,5.04,0.14,3.84,1.4,279.34,30,False,False,5,0,-1,2025-06-16 05:12:17
555,-1.22,0.99,5.04,0.14,3.84,1.4,0,19.45,False,False,2,0,-10,2025-06-16 05:12:30
556,-1.22,0.99,5.04,0.14,3.84,1.4,149.02,23.43,False,False,4,0,-1,2025-06-16 05:12:42
557,-1.22,0.99,5.04,0.14,3.84,1.4,163.62,18.6,False,False,3,0,-1,2025-06-16 05:12:54
558,-1.22,0.99,5.04,0.14,3.84,1.4,259.84,21.16,False,False,4,0,-1,2025-06-16 05:13:05
559,-1.22,0.99,5.04,0.14,3.84,1.4,0,24.2,False,False,3,0,-1,2025-06-16 05:13:17
560,-1.22,0.99,5.04,0.14,3.84,1.4,152.44,27.18,False,False,5,0,-1,2025-06-16 05:13:29
561,-1.22,0.99,5.04,0.14,3.84,1.4,288.23,24.25,False,False,5,0,-1,2025-06-16 05:13:40
562,-1.22,0.99,5.04,0.14,3.84,1.4,256.54,20.83,False,False,4,0,-1,2025-06-16 05:13:52
563,-1.22,0.99,5.04,0.14,3.84,1.4,297.7,24.52,False,True,3,0,8,2025-06-16 05:14:03
564,-1.22,0.99,5.04,0.14,3.84,1.4,142.77,26,False,True,4,0,8,2025-06-16 05:14:14
565,-1.22,0.99,5.04,0.14,3.84,1.4,245.3,23.85,False,False,5,0,-1,2025-06-16 05:14:26
566,-1.22,0.99,5.04,0.14,3.84,1.4,317.98,25.46,True,False,3,0,8,2025-06-16 05:14:37
567,-1.22,0.99,5.04,0.14,3.84,1.4,45.7,18.31,False,False,4,0,-1,2025-06-16 05:14:48
568,-1.22,0.99,5.04,0.14,3.84,1.4,271.62,21.47,False,False,4,0,-1,2025-06-16 05:15:00
569,-1.22,0.99,5.04,0.14,3.84,1.4,101.21,21.71,False,False,4,0,-1,2025-06-16 05:15:11
570,-1.22,0.99,5.04,0.14,3.84,1.4,360,18.36,False,False,2,0,-10,2025-06-16 05:15:24
571,-1.22,0.99,5.04,0.14,3.84,1.4,192.48,21.25,False,False,3,0,-1,2025-06-16 05:15:35
572,-1.22,0.99,5.04,0.14,3.84,1.4,179.81,29.97,False,False,3,0,-1,2025-06-16 05:15:48
573,-1.22,0.99,5.04,0.14,3.84,1.4,300.28,25.43,True,False,3,0,8,2025-06-16 05:15:59
574,-1.22,0.99,5.04,0.14,3.84,1.4,360,22.72,False,False,3,0,-1,2025-06-16 05:16:11
575,-1.22,0.99,5.04,0.14,3.84,1.4,130.97,21.9,False,False,4,0,-1,2025-06-16 05:16:23
576,-1.22,0.99,5.04,0.14,3.84,1.4,297.33,22.63,False,True,4,0,8,2025-06-16 05:16:34
577,-1.22,0.99,5.04,0.14,3.84,1.4,159.45,19.82,False,False,3,0,-1,2025-06-16 05:16:46
578,-1.22,0.99,5.04,0.14,3.84,1.4,108.14,18.84,False,False,4,0,-1,2025-06-16 05:16:57
579,-1.22,0.99,5.04,0.14,3.84,1.4,0,23.28,False,False,3,0,-1,2025-06-16 05:17:09
580,-1.22,0.99,5.04,0.14,3.84,1.4,204.19,27.64,False,False,4,0,-1,2025-06-16 05:17:21
581,-1.22,0.99,5.04,0.14,3.84,1.4,186.81,15.75,False,False,2,0,-10,2025-06-16 05:17:33
582,-1.22,0.99,5.04,0.14,3.84,1.4,170.89,28,False,False,3,0,-1,2025-06-16 05:17:45
583,-1.22,0.99,5.04,0.14,3.84,1.4,228.38,24.09,True,False,4,0,8,2025-06-16 05:17:57
584,-1.22,0.99,5.04,0.14,3.84,1.4,170.99,25.68,False,False,3,0,-1,2025-06-16 05:18:09
585,-1.22,0.99,5.04,0.14,3.84,1.4,173.44,24.24,False,True,3,0,8,2025-06-16 05:18:20
586,-1.22,0.99,5.04,0.14,3.84,1.4,48.99,22.16,False,False,5,0,-1,2025-06-16 05:18:32
587,-1.22,0.99,5.04,0.14,3.84,1.4,142.21,22.12,True,False,4,0,8,2025-06-16 05:18:43
588,-1.22,0.99,5.04,0.14,3.84,1.4,330.55,27.02,False,True,4,0,8,2025-06-16 05:18:54
589,-1.22,0.99,5.04,0.14,3.84,1.4,263.82,23.58,False,False,5,0,-1,2025-06-16 05:19:06
590,-1.22,0.99,5.04,0.14,3.84,1.4,110.79,22.99,False,False,4,0,-1,2025-06-16 05:19:17
591,-1.22,0.99,5.04,0.14,3.84,1.4,334.18,30,False,False,4,0,-1,2025-06-16 05:19:29
592,-1.22,0.99,5.04,0.14,3.84,1.4,283.75,17.86,False,False,4,0,-1,2025-06-16 05:19:40
593,-1.22,0.99,5.04,0.14,3.84,1.4,347.55,13.45,False,False,2,0,-10,2025-06-16 05:19:52
594,-1.22,0.99,5.04,0.14,3.84,1.4,310.46,22.38,False,True,3,0,8,2025-06-16 05:20:03
595,-1.22,0.99,5.04,0.14,3.84,1.4,176.16,26.6,False,True,3,0,8,2025-06-16 05:20:15
596,-1.22,0.99,5.04,0.14,3.84,1.4,3.79,19.05,True,True,0,0,4,2025-06-16 05:20:16
597,-1.22,0.99,5.04,0.14,3.84,1.4,302.01,16.67,True,True,3,1,10,2025-06-16 05:20:27
598,3.16,-0.46,4.46,-0.27,-4.39,0.3,158.44,27.05,False,True,4,0,8,2025-06-16 05:20:39
599,3.16,-0.46,4.46,-0.27,-4.39,0.3,126.57,22.66,False,False,5,0,-1,2025-06-16 05:20:50
600,3.16,-0.46,4.46,-0.27,-4.39,0.3,153.19,24.85,False,False,4,0,-1,2025-06-16 05:21:02
601,3.16,-0.46,4.46,-0.27,-4.39,0.3,188.81,27.6,False,False,3,0,-1,2025-06-16 05:21:15
602,3.16,-0.46,4.46,-0.27,-4.39,0.3,80.68,16.81,False,False,4,0,-1,2025-06-16 05:21:26
603,3.16,-0.46,4.46,-0.27,-4.39,0.3,360,29.16,True,False,4,0,8,2025-06-16 05:21:37
604,3.16,-0.46,4.46,-0.27,-4.39,0.3,28.24,24.71,False,True,4,0,8,2025-06-16 05:21:49
605,3.16,-0.46,4.46,-0.27,-4.39,0.3,161.98,28.73,False,False,4,0,-1,2025-06-16 05:22:01
606,3.16,-0.46,4.46,-0.27,-4.39,0.3,145.47,17.75,True,False,4,0,8,2025-06-16 05:22:12
607,3.16,-0.46,4.46,-0.27,-4.39,0.3,358.56,15.87,True,False,3,0,8,2025-06-16 05:22:23
608,3.16,-0.46,4.46,-0.27,-4.39,0.3,0,20.7,True,False,4,0,8,2025-06-16 05:22:34
609,3.16,-0.46,4.46,-0.27,-4.39,0.3,234.66,21.14,False,True,4,0,8,2025-06-16 05:22:45
610,3.16,-0.46,4.46,-0.27,-4.39,0.3,28.03,22.48,False,False,5,0,-1,2025-06-16 05:22:57
611,3.16,-0.46,4.46,-0.27,-4.39,0.3,216.26,21.41,False,True,4,0,8,2025-06-16 05:23:08
612,3.16,-0.46,4.46,-0.27,-4.39,0.3,257.95,20.43,False,False,4,0,-1,2025-06-16 05:23:20
613,3.16,-0.46,4.46,-0.27,-4.39,0.3,91.78,27.05,False,False,5,0,-1,2025-06-16 05:23:31
614,3.16,-0.46,4.46,-0.27,-4.39,0.3,194.9,24.12,True,False,4,0,8,2025-06-16 05:23:43
615,3.16,-0.46,4.46,-0.27,-4.39,0.3,133.06,19.53,False,False,4,0,-1,2025-06-16 05:23:54
616,3.16,-0.46,4.46,-0.27,-4.39,0.3,232.02,30,False,False,5,0,-1,2025-06-16 05:24:06
617,3.16,-0.46,4.46,-0.27,-4.39,0.3,57,30,True,False,6,0,8,2025-06-16 05:24:17
618,3.16,-0.46,4.46,-0.27,-4.39,0.3,152.17,20.73,False,False,4,0,-1,2025-06-16 05:24:29
619,3.16,-0.46,4.46,-0.27,-4.39,0.3,234.92,21.83,False,True,5,0,8,2025-06-16 05:24:40
620,3.16,-0.46,4.46,-0.27,-4.39,0.3,275.65,23.01,False,False,5,0,-1,2025-06-16 05:24:51
621,3.16,-0.46,4.46,-0.27,-4.39,0.3,310.48,15.01,True,False,2,0,4,2025-06-16 05:25:01
622,3.16,-0.46,4.46,-0.27,-4.39,0.3,223.86,24.55,False,False,5,0,-1,2025-06-16 05:25:13
623,3.16,-0.46,4.46,-0.27,-4.39,0.3,186.41,28.57,False,False,3,0,-1,2025-06-16 05:25:25
624,3.16,-0.46,4.46,-0.27,-4.39,0.3,223.77,23.9,False,False,5,0,-1,2025-06-16 05:25:37
625,3.16,-0.46,4.46,-0.27,-4.39,0.3,320.34,30,False,False,5,0,-1,2025-06-16 05:25:49
626,3.16,-0.46,4.46,-0.27,-4.39,0.3,352.12,22.9,False,False,3,0,-1,2025-06-16 05:26:01
627,3.16,-0.46,4.46,-0.27,-4.39,0.3,214.53,27.48,True,False,3,0,8,2025-06-16 05:26:13
628,3.16,-0.46,4.46,-0.27,-4.39,0.3,126.21,26.25,False,False,5,0,-1,2025-06-16 05:26:24
629,3.16,-0.46,4.46,-0.27,-4.39,0.3,9.89,18.99,True,False,2,0,4,2025-06-16 05:26:35
630,3.16,-0.46,4.46,-0.27,-4.39,0.3,222.25,27.09,True,False,5,0,8,2025-06-16 05:26:46
631,3.16,-0.46,4.46,-0.27,-4.39,0.3,106.17,26.41,False,False,5,0,-1,2025-06-16 05:26:58
632,3.16,-0.46,4.46,-0.27,-4.39,0.3,306.21,30,False,False,5,0,-1,2025-06-16 05:27:09
633,3.16,-0.46,4.46,-0.27,-4.39,0.3,173.31,24.16,False,True,3,0,8,2025-06-16 05:27:22
634,3.16,-0.46,4.46,-0.27,-4.39,0.3,326.13,28.43,False,False,5,0,-1,2025-06-16 05:27:33
635,3.16,-0.46,4.46,-0.27,-4.39,0.3,262.58,20.31,False,False,4,0,-1,2025-06-16 05:27:45
636,3.16,-0.46,4.46,-0.27,-4.39,0.3,299.15,25.28,False,False,5,0,-1,2025-06-16 05:27:56
637,3.16,-0.46,4.46,-0.27,-4.39,0.3,163.33,23.04,False,False,4,0,-1,2025-06-16 05:28:08
638,3.16,-0.46,4.46,-0.27,-4.39,0.3,175.36,27.21,False,True,4,0,8,2025-06-16 05:28:19
639,3.16,-0.46,4.46,-0.27,-4.39,0.3,67.55,24.18,False,False,5,0,-1,2025-06-16 05:28:31
640,3.16,-0.46,4.46,-0.27,-4.39,0.3,213.51,27.14,False,False,5,0,-1,2025-06-16 05:28:43
641,3.16,-0.46,4.46,-0.27,-4.39,0.3,283.57,24.39,False,False,5,0,-1,2025-06-16 05:28:54
642,3.16,-0.46,4.46,-0.27,-4.39,0.3,12.51,28.78,True,False,3,0,8,2025-06-16 05:29:06
643,3.16,-0.46,4.46,-0.27,-4.39,0.3,203.67,21.59,False,False,3,0,-1,2025-06-16 05:29:18
644,3.16,-0.46,4.46,-0.27,-4.39,0.3,61.6,27.7,False,False,6,0,-1,2025-06-16 05:29:30
645,3.16,-0.46,4.46,-0.27,-4.39,0.3,137.87,25.02,False,False,5,0,-1,2025-06-16 05:29:41
646,3.16,-0.46,4.46,-0.27,-4.39,0.3,227.04,30,False,False,6,0,-1,2025-06-16 05:29:53
647,3.16,-0.46,4.46,-0.27,-4.39,0.3,118.6,15.82,False,False,3,0,-1,2025-06-16 05:30:04
648,3.16,-0.46,4.46,-0.27,-4.39,0.3,82.89,16.22,False,False,4,0,-1,2025-06-16 05:30:15
649,3.16,-0.46,4.46,-0.27,-4.39,0.3,324.07,19.43,False,False,4,0,-1,2025-06-16 05:30:26
650,3.16,-0.46,4.46,-0.27,-4.39,0.3,203.19,22.7,False,False,3,0,-1,2025-06-16 05:30:38
651,3.16,-0.46,4.46,-0.27,-4.39,0.3,280.42,21.73,False,False,4,0,-1,2025-06-16 05:30:50
652,3.16,-0.46,4.46,-0.27,-4.39,0.3,21.98,30,False,False,4,0,-1,2025-06-16 05:31:02
653,3.16,-0.46,4.46,-0.27,-4.39,0.3,211.83,27.45,False,False,4,0,-1,2025-06-16 05:31:14
654,3.16,-0.46,4.46,-0.27,-4.39,0.3,246.68,26.33,False,False,5,0,-1,2025-06-16 05:31:26
655,3.16,-0.46,4.46,-0.27,-4.39,0.3,197.85,27.96,False,False,4,0,-1,2025-06-16 05:31:38
656,3.16,-0.46,4.46,-0.27,-4.39,0.3,360,20.16,True,False,4,0,8,2025-06-16 05:31:49
657,3.16,-0.46,4.46,-0.27,-4.39,0.3,0,21.13,True,False,4,0,8,2025-06-16 05:32:00
658,3.16,-0.46,4.46,-0.27,-4.39,0.3,99.47,19.86,False,False,4,0,-1,2025-06-16 05:32:11
659,3.16,-0.46,4.46,-0.27,-4.39,0.3,216.59,24.54,False,True,3,0,8,2025-06-16 05:32:23
660,3.16,-0.46,4.46,-0.27,-4.39,0.3,91.2,23.83,False,False,5,0,-1,2025-06-16 05:32:34
661,3.16,-0.46,4.46,-0.27,-4.39,0.3,206.54,20.95,False,False,4,0,-1,2025-06-16 05:32:46
662,3.16,-0.46,4.46,-0.27,-4.39,0.3,107.54,26.17,False,False,5,0,-1,2025-06-16 05:32:58
663,3.16,-0.46,4.46,-0.27,-4.39,0.3,108.55,27.85,False,False,5,0,-1,2025-06-16 05:33:09
664,3.16,-0.46,4.46,-0.27,-4.39,0.3,83.53,25.65,False,False,5,0,-1,2025-06-16 05:33:20
665,3.16,-0.46,4.46,-0.27,-4.39,0.3,149.49,26.45,False,True,4,0,8,2025-06-16 05:33:32
666,3.16,-0.46,4.46,-0.27,-4.39,0.3,45.69,30,False,False,6,0,-1,2025-06-16 05:33:43
667,3.16,-0.46,4.46,-0.27,-4.39,0.3,267.64,26.22,False,False,5,0,-1,2025-06-16 05:33:55
668,3.16,-0.46,4.46,-0.27,-4.39,0.3,15.34,21.17,True,False,3,0,8,2025-06-16 05:34:06
669,3.16,-0.46,4.46,-0.27,-4.39,0.3,330.72,28.65,False,False,5,0,-1,2025-06-16 05:34:18
670,3.16,-0.46,4.46,-0.27,-4.39,0.3,168.41,20.65,False,False,2,0,-10,2025-06-16 05:34:30
671,3.16,-0.46,4.46,-0.27,-4.39,0.3,305.26,25,False,False,5,0,-1,2025-06-16 05:34:41
672,3.16,-0.46,4.46,-0.27,-4.39,0.3,137.72,26.25,False,False,5,0,-1,2025-06-16 05:34:53
673,3.16,-0.46,4.46,-0.27,-4.39,0.3,226.95,28.12,False,False,5,0,-1,2025-06-16 05:35:05
674,3.16,-0.46,4.46,-0.27,-4.39,0.3,247.99,22.5,False,False,4,0,-1,2025-06-16 05:35:16
675,3.16,-0.46,4.46,-0.27,-4.39,0.3,11.43,30,True,False,3,0,8,2025-06-16 05:35:28
676,3.16,-0.46,4.46,-0.27,-4.39,0.3,288.28,23.79,True,False,1,0,3,2025-06-16 05:35:39
677,3.16,-0.46,4.46,-0.27,-4.39,0.3,172.48,20.75,True,True,3,1,10,2025-06-16 05:35:51
678,-0.28,1.31,5.15,-2.45,4.8,-1.33,230.97,26.11,False,False,5,0,-1,2025-06-16 05:36:02
679,-0.28,1.31,5.15,-2.45,4.8,-1.33,235.66,23.42,False,False,5,0,-1,2025-06-16 05:36:13
680,-0.28,1.31,5.15,-2.45,4.8,-1.33,207.31,21.07,False,False,3,0,-1,2025-06-16 05:36:25
681,-0.28,1.31,5.15,-2.45,4.8,-1.33,228.73,27.7,False,False,6,0,-1,2025-06-16 05:36:36
682,-0.28,1.31,5.15,-2.45,4.8,-1.33,129.23,21.84,False,False,5,0,-1,2025-06-16 05:36:47
683,-0.28,1.31,5.15,-2.45,4.8,-1.33,344.67,19.35,False,False,2,0,-10,2025-06-16 05:36:59
684,-0.28,1.31,5.15,-2.45,4.8,-1.33,292.94,24.73,False,False,4,0,-1,2025-06-16 05:37:11
685,-0.28,1.31,5.15,-2.45,4.8,-1.33,360,16.07,False,False,2,0,-10,2025-06-16 05:37:23
686,-0.28,1.31,5.15,-2.45,4.8,-1.33,201.33,21.35,False,False,3,0,-1,2025-06-16 05:37:35
687,-0.28,1.31,5.15,-2.45,4.8,-1.33,291.7,21.76,False,False,4,0,-1,2025-06-16 05:37:46
688,-0.28,1.31,5.15,-2.45,4.8,-1.33,252.42,30,False,False,5,0,-1,2025-06-16 05:37:58
689,-0.28,1.31,5.15,-2.45,4.8,-1.33,229.06,26.74,False,False,6,0,-1,2025-06-16 05:38:09
690,-0.28,1.31,5.15,-2.45,4.8,-1.33,356.77,29.43,False,False,3,0,-1,2025-06-16 05:38:22
691,-0.28,1.31,5.15,-2.45,4.8,-1.33,254.66,25.51,False,False,5,0,-1,2025-06-16 05:38:33
692,-0.28,1.31,5.15,-2.45,4.8,-1.33,73.98,18.22,False,False,4,0,-1,2025-06-16 05:38:44
693,-0.28,1.31,5.15,-2.45,4.8,-1.33,207.25,29.66,False,False,5,0,-1,2025-06-16 05:38:56
694,-0.28,1.31,5.15,-2.45,4.8,-1.33,360,22.39,False,False,3,0,-1,2025-06-16 05:39:08
695,-0.28,1.31,5.15,-2.45,4.8,-1.33,148.18,26.75,False,True,4,0,8,2025-06-16 05:39:20
696,-0.28,1.31,5.15,-2.45,4.8,-1.33,190.73,21.53,False,False,3,0,-1,2025-06-16 05:39:32
697,-0.28,1.31,5.15,-2.45,4.8,-1.33,220.16,22.82,False,True,4,0,8,2025-06-16 05:39:43
698,-0.28,1.31,5.15,-2.45,4.8,-1.33,103.19,13.79,False,False,3,0,-1,2025-06-16 05:39:54
699,-0.28,1.31,5.15,-2.45,4.8,-1.33,147.75,30,False,False,5,0,-1,2025-06-16 05:40:06
700,-0.28,1.31,5.15,-2.45,4.8,-1.33,100.33,29.31,False,False,5,0,-1,2025-06-16 05:40:18
701,-0.28,1.31,5.15,-2.45,4.8,-1.33,140.62,30,False,False,5,0,-1,2025-06-16 05:40:30
702,-0.28,1.31,5.15,-2.45,4.8,-1.33,105.45,25.54,False,False,5,0,-1,2025-06-16 05:40:42
703,-0.28,1.31,5.15,-2.45,4.8,-1.33,203.05,29.29,False,True,4,0,8,2025-06-16 05:40:54
704,-0.28,1.31,5.15,-2.45,4.8,-1.33,153.5,22.59,False,False,4,0,-1,2025-06-16 05:41:06
705,-0.28,1.31,5.15,-2.45,4.8,-1.33,307.49,17.42,False,False,4,0,-1,2025-06-16 05:41:17
706,-0.28,1.31,5.15,-2.45,4.8,-1.33,129.69,21.67,False,False,5,0,-1,2025-06-16 05:41:28
