Episode,WhiteBallStartX,WhiteBallStartY,RedBallStartX,RedBallStartY,YellowBallStartX,YellowBallStartY,HitAngle,HitForce,RedTouched,YellowTouched,CushionCount,Score,Reward,TimeStamp
205,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,335.99,26.68,False,False,5,0,-1,2025-06-14 22:57:54
206,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,266.46,17.48,False,False,4,0,-1,2025-06-14 22:58:05
207,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,260.22,22.64,False,False,5,0,-1,2025-06-14 22:58:16
208,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,317.85,24.29,False,False,4,0,-1,2025-06-14 22:58:28
209,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,82.34,18.74,False,True,2,0,4,2025-06-14 22:58:39
210,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,204.07,30,False,False,4,0,-1,2025-06-14 22:58:51
211,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,270.66,28.26,False,False,5,0,-1,2025-06-14 22:59:02
212,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,255.87,24.23,False,False,6,0,-1,2025-06-14 22:59:14
213,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,219.74,21.64,False,False,5,0,-1,2025-06-14 22:59:25
214,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,0,23.17,True,True,2,0,6,2025-06-14 22:59:28
215,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,255.76,27.92,False,False,6,0,-1,2025-06-14 22:59:39
216,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,188.34,27.26,True,False,3,0,8,2025-06-14 22:59:51
217,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,285.37,25.63,False,False,5,0,-1,2025-06-14 23:00:03
218,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,305.56,19.59,False,False,5,0,-1,2025-06-14 23:00:13
219,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,130.74,24.25,False,False,5,0,-1,2025-06-14 23:00:25
220,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,108.07,22.31,False,True,5,0,8,2025-06-14 23:00:36
221,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,259.53,27.07,False,False,5,0,-1,2025-06-14 23:00:47
222,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,205.82,23.75,False,False,4,0,-1,2025-06-14 23:00:59
223,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,266.68,25.7,False,False,5,0,-1,2025-06-14 23:01:11
224,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,234.08,29.35,True,False,4,0,8,2025-06-14 23:01:22
225,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,242.47,21.61,False,False,5,0,-1,2025-06-14 23:01:33
226,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,348.12,23.46,False,False,4,0,-1,2025-06-14 23:01:45
227,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,349.89,23.37,False,False,4,0,-1,2025-06-14 23:01:57
228,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,254.81,25.77,False,False,6,0,-1,2025-06-14 23:02:08
229,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,249.82,27.73,False,True,5,0,8,2025-06-14 23:02:19
230,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,259.8,18.56,False,False,4,0,-1,2025-06-14 23:02:30
231,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,0,24.04,True,True,2,0,6,2025-06-14 23:02:33
232,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,238.92,18.84,False,True,2,0,4,2025-06-14 23:02:44
233,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,182.02,22.53,True,False,4,0,8,2025-06-14 23:02:55
234,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,128.01,20.61,False,False,5,0,-1,2025-06-14 23:03:06
235,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,262.78,28.48,False,False,5,0,-1,2025-06-14 23:03:18
