Episode,WhiteBallStartX,WhiteBallStartY,RedBallStartX,RedBallStartY,YellowBallStartX,YellowBallStartY,HitAngle,HitForce,RedTouched,YellowTouched,CushionCount,Score,Reward,TimeStamp
344,-2.38,0.03,2.07,-0.67,5.23,-1.02,277.18,21.92,False,False,4,0,-1,2025-06-15 21:14:56
345,-2.38,0.03,2.07,-0.67,5.23,-1.02,199.5,16.46,False,False,3,0,-1,2025-06-15 21:15:08
346,-2.38,0.03,2.07,-0.67,5.23,-1.02,180.68,22.93,False,False,3,0,-1,2025-06-15 21:15:20
347,-2.38,0.03,2.07,-0.67,5.23,-1.02,329.41,22,False,True,4,0,8,2025-06-15 21:15:31
348,-2.38,0.03,2.07,-0.67,5.23,-1.02,0,30,False,False,3,0,-1,2025-06-15 21:15:44
349,-2.38,0.03,2.07,-0.67,5.23,-1.02,301.19,20.77,False,False,5,0,-1,2025-06-15 21:15:55
350,-2.38,0.03,2.07,-0.67,5.23,-1.02,83.64,25.46,False,False,5,0,-1,2025-06-15 21:16:06
351,-2.38,0.03,2.07,-0.67,5.23,-1.02,268.47,30,False,False,5,0,-1,2025-06-15 21:16:18
352,-2.38,0.03,2.07,-0.67,5.23,-1.02,97.66,21.34,False,False,4,0,-1,2025-06-15 21:16:29
353,-2.38,0.03,2.07,-0.67,5.23,-1.02,122.7,20.86,False,False,5,0,-1,2025-06-15 21:16:40
354,-2.38,0.03,2.07,-0.67,5.23,-1.02,210.93,29.34,False,False,5,0,-1,2025-06-15 21:16:52
355,-2.38,0.03,2.07,-0.67,5.23,-1.02,336.55,22.19,False,False,3,0,-1,2025-06-15 21:17:04
356,-2.38,0.03,2.07,-0.67,5.23,-1.02,244.23,30,False,False,6,0,-1,2025-06-15 21:17:16
357,-2.38,0.03,2.07,-0.67,5.23,-1.02,69.08,28.66,False,False,5,0,-1,2025-06-15 21:17:27
358,-2.38,0.03,2.07,-0.67,5.23,-1.02,265.36,23.38,False,False,5,0,-1,2025-06-15 21:17:38
359,-2.38,0.03,2.07,-0.67,5.23,-1.02,7.38,23.37,False,False,3,0,-1,2025-06-15 21:17:50
360,-2.38,0.03,2.07,-0.67,5.23,-1.02,206.42,23.56,False,False,4,0,-1,2025-06-15 21:18:02
361,-2.38,0.03,2.07,-0.67,5.23,-1.02,11.16,25.88,False,False,3,0,-1,2025-06-15 21:18:14
362,-2.38,0.03,2.07,-0.67,5.23,-1.02,360,26.06,False,False,3,0,-1,2025-06-15 21:18:27
363,-2.38,0.03,2.07,-0.67,5.23,-1.02,254.2,22.23,False,False,4,0,-1,2025-06-15 21:18:38
364,-2.38,0.03,2.07,-0.67,5.23,-1.02,192.59,30,False,False,3,0,-1,2025-06-15 21:18:51
365,-2.38,0.03,2.07,-0.67,5.23,-1.02,337,27.22,False,False,4,0,-1,2025-06-15 21:19:03
366,-2.38,0.03,2.07,-0.67,5.23,-1.02,213.5,28.82,False,False,5,0,-1,2025-06-15 21:19:15
367,-2.38,0.03,2.07,-0.67,5.23,-1.02,177.8,27.73,False,False,3,0,-1,2025-06-15 21:19:27
368,-2.38,0.03,2.07,-0.67,5.23,-1.02,262.21,13.05,False,False,3,0,-1,2025-06-15 21:19:38
369,-2.38,0.03,2.07,-0.67,5.23,-1.02,182.63,22.22,False,False,3,0,-1,2025-06-15 21:19:50
370,-2.38,0.03,2.07,-0.67,5.23,-1.02,351.88,26.36,True,False,2,0,4,2025-06-15 21:20:02
371,-2.38,0.03,2.07,-0.67,5.23,-1.02,48.21,24.24,False,False,5,0,-1,2025-06-15 21:20:13
372,-2.38,0.03,2.07,-0.67,5.23,-1.02,138.79,28.48,False,False,5,0,-1,2025-06-15 21:20:25
373,-2.38,0.03,2.07,-0.67,5.23,-1.02,125.44,29.17,False,False,5,0,-1,2025-06-15 21:20:37
374,-2.38,0.03,2.07,-0.67,5.23,-1.02,84.29,24.29,False,False,5,0,-1,2025-06-15 21:20:48
375,-2.38,0.03,2.07,-0.67,5.23,-1.02,156.95,30,False,False,4,0,-1,2025-06-15 21:21:00
376,-2.38,0.03,2.07,-0.67,5.23,-1.02,286.09,28.15,False,False,5,0,-1,2025-06-15 21:21:12
377,-2.38,0.03,2.07,-0.67,5.23,-1.02,360,30,False,False,3,0,-1,2025-06-15 21:21:24
378,-2.38,0.03,2.07,-0.67,5.23,-1.02,272.26,26.25,False,False,5,0,-1,2025-06-15 21:21:36
379,-2.38,0.03,2.07,-0.67,5.23,-1.02,238.9,26.59,False,False,5,0,-1,2025-06-15 21:21:47
380,-2.38,0.03,2.07,-0.67,5.23,-1.02,160.42,26.73,False,False,4,0,-1,2025-06-15 21:22:00
381,-2.38,0.03,2.07,-0.67,5.23,-1.02,347.06,22.94,False,False,3,0,-1,2025-06-15 21:22:12
382,-2.38,0.03,2.07,-0.67,5.23,-1.02,162.84,28.57,False,False,4,0,-1,2025-06-15 21:22:24
383,-2.38,0.03,2.07,-0.67,5.23,-1.02,239.85,17.48,False,False,4,0,-1,2025-06-15 21:22:35
384,-2.38,0.03,2.07,-0.67,5.23,-1.02,184.18,17.54,False,False,2,0,-10,2025-06-15 21:22:47
385,-2.38,0.03,2.07,-0.67,5.23,-1.02,253.41,26.97,False,False,5,0,-1,2025-06-15 21:22:58
386,-2.38,0.03,2.07,-0.67,5.23,-1.02,176.82,21.71,False,False,3,0,-1,2025-06-15 21:23:10
387,-2.38,0.03,2.07,-0.67,5.23,-1.02,94.67,18.32,False,False,4,0,-1,2025-06-15 21:23:22
388,-2.38,0.03,2.07,-0.67,5.23,-1.02,254.85,16.66,False,False,4,0,-1,2025-06-15 21:23:32
389,-2.38,0.03,2.07,-0.67,5.23,-1.02,243.91,16.11,False,False,4,0,-1,2025-06-15 21:23:44
390,-2.38,0.03,2.07,-0.67,5.23,-1.02,304.39,27.44,False,True,4,0,8,2025-06-15 21:23:55
391,-2.38,0.03,2.07,-0.67,5.23,-1.02,41.65,16.93,True,True,2,0,6,2025-06-15 21:23:58
392,-2.38,0.03,2.07,-0.67,5.23,-1.02,278.22,21.88,False,False,4,0,-1,2025-06-15 21:24:09
393,-2.38,0.03,2.07,-0.67,5.23,-1.02,316.77,26.09,False,False,5,0,-1,2025-06-15 21:24:21
394,-2.38,0.03,2.07,-0.67,5.23,-1.02,311.99,22.09,True,True,1,0,5,2025-06-15 21:24:22
395,-2.38,0.03,2.07,-0.67,5.23,-1.02,196.5,30,False,False,3,0,-1,2025-06-15 21:24:35
396,-2.38,0.03,2.07,-0.67,5.23,-1.02,116.4,23.44,False,False,5,0,-1,2025-06-15 21:24:46
397,-2.38,0.03,2.07,-0.67,5.23,-1.02,153.06,28.58,False,False,5,0,-1,2025-06-15 21:24:58
398,-2.38,0.03,2.07,-0.67,5.23,-1.02,238.39,21.17,False,False,5,0,-1,2025-06-15 21:25:09
399,-2.38,0.03,2.07,-0.67,5.23,-1.02,230.87,26.05,False,False,6,0,-1,2025-06-15 21:25:20
400,-2.38,0.03,2.07,-0.67,5.23,-1.02,48.42,23.48,False,True,5,0,8,2025-06-15 21:25:31
401,-2.38,0.03,2.07,-0.67,5.23,-1.02,279.7,18.09,False,False,4,0,-1,2025-06-15 21:25:42
402,-2.38,0.03,2.07,-0.67,5.23,-1.02,163.9,24.07,False,False,3,0,-1,2025-06-15 21:25:54
403,-2.38,0.03,2.07,-0.67,5.23,-1.02,258.51,25.04,False,False,5,0,-1,2025-06-15 21:26:06
404,-2.38,0.03,2.07,-0.67,5.23,-1.02,96.01,22.79,False,False,5,0,-1,2025-06-15 21:26:17
405,-2.38,0.03,2.07,-0.67,5.23,-1.02,252.32,29.53,False,False,5,0,-1,2025-06-15 21:26:28
406,-2.38,0.03,2.07,-0.67,5.23,-1.02,110.75,25.72,False,False,5,0,-1,2025-06-15 21:26:40
407,-2.38,0.03,2.07,-0.67,5.23,-1.02,321.6,20.18,False,False,5,0,-1,2025-06-15 21:26:51
408,-2.38,0.03,2.07,-0.67,5.23,-1.02,122.1,20.35,False,False,5,0,-1,2025-06-15 21:27:02
409,-2.38,0.03,2.07,-0.67,5.23,-1.02,131.05,19.71,False,False,4,0,-1,2025-06-15 21:27:13
410,-2.38,0.03,2.07,-0.67,5.23,-1.02,266.27,24.07,False,False,5,0,-1,2025-06-15 21:27:24
411,-2.38,0.03,2.07,-0.67,5.23,-1.02,154.29,29.82,True,False,3,0,8,2025-06-15 21:27:36
412,-2.38,0.03,2.07,-0.67,5.23,-1.02,222.25,20.62,False,True,3,0,8,2025-06-15 21:27:47
413,-2.38,0.03,2.07,-0.67,5.23,-1.02,245.58,15.77,False,False,4,0,-1,2025-06-15 21:27:58
414,-2.38,0.03,2.07,-0.67,5.23,-1.02,213.13,25.58,False,False,5,0,-1,2025-06-15 21:28:10
415,-2.38,0.03,2.07,-0.67,5.23,-1.02,195.51,29.24,False,False,3,0,-1,2025-06-15 21:28:22
416,-2.38,0.03,2.07,-0.67,5.23,-1.02,269.41,22.35,False,False,5,0,-1,2025-06-15 21:28:33
417,-2.38,0.03,2.07,-0.67,5.23,-1.02,123.43,27.47,False,False,5,0,-1,2025-06-15 21:28:45
418,-2.38,0.03,2.07,-0.67,5.23,-1.02,194.4,28.98,False,False,3,0,-1,2025-06-15 21:28:57
419,-2.38,0.03,2.07,-0.67,5.23,-1.02,217.67,20.09,False,False,4,0,-1,2025-06-15 21:29:09
420,-2.38,0.03,2.07,-0.67,5.23,-1.02,102.04,18.85,False,False,4,0,-1,2025-06-15 21:29:20
421,-2.38,0.03,2.07,-0.67,5.23,-1.02,355.98,29.6,True,False,4,0,8,2025-06-15 21:29:32
422,-2.38,0.03,2.07,-0.67,5.23,-1.02,273.06,24.97,False,False,5,0,-1,2025-06-15 21:29:44
423,-2.38,0.03,2.07,-0.67,5.23,-1.02,264.08,18.64,False,False,4,0,-1,2025-06-15 21:29:55
424,-2.38,0.03,2.07,-0.67,5.23,-1.02,267.47,28.69,False,False,5,0,-1,2025-06-15 21:30:07
425,-2.38,0.03,2.07,-0.67,5.23,-1.02,255.28,14.52,False,False,3,0,-1,2025-06-15 21:30:18
426,-2.38,0.03,2.07,-0.67,5.23,-1.02,147.47,28.34,True,False,2,0,4,2025-06-15 21:30:30
427,-2.38,0.03,2.07,-0.67,5.23,-1.02,78.84,23.06,False,False,5,0,-1,2025-06-15 21:30:41
428,-2.38,0.03,2.07,-0.67,5.23,-1.02,235.65,25.71,False,False,5,0,-1,2025-06-15 21:30:52
429,-2.38,0.03,2.07,-0.67,5.23,-1.02,288.63,17.64,False,False,4,0,-1,2025-06-15 21:31:03
430,-2.38,0.03,2.07,-0.67,5.23,-1.02,144.65,26.61,False,False,5,0,-1,2025-06-15 21:31:15
431,-2.38,0.03,2.07,-0.67,5.23,-1.02,360,25.99,False,False,3,0,-1,2025-06-15 21:31:27
432,-2.38,0.03,2.07,-0.67,5.23,-1.02,23.25,30,False,False,4,0,-1,2025-06-15 21:31:40
433,-2.38,0.03,2.07,-0.67,5.23,-1.02,236.08,24.55,False,False,5,0,-1,2025-06-15 21:31:51
434,-2.38,0.03,2.07,-0.67,5.23,-1.02,330.34,16.08,False,True,2,0,4,2025-06-15 21:32:02
435,-2.38,0.03,2.07,-0.67,5.23,-1.02,6.76,27.39,False,False,3,0,-1,2025-06-15 21:32:14
436,-2.38,0.03,2.07,-0.67,5.23,-1.02,360,28.27,False,False,3,0,-1,2025-06-15 21:32:27
437,-2.38,0.03,2.07,-0.67,5.23,-1.02,226.27,18.99,True,False,3,0,8,2025-06-15 21:32:38
438,-2.38,0.03,2.07,-0.67,5.23,-1.02,289.14,27.81,False,False,5,0,-1,2025-06-15 21:32:49
439,-2.38,0.03,2.07,-0.67,5.23,-1.02,206.81,22.87,False,False,4,0,-1,2025-06-15 21:33:01
440,-2.38,0.03,2.07,-0.67,5.23,-1.02,178.96,19.77,False,False,3,0,-1,2025-06-15 21:33:13
441,-2.38,0.03,2.07,-0.67,5.23,-1.02,234.65,26.63,False,False,5,0,-1,2025-06-15 21:33:24
442,-2.38,0.03,2.07,-0.67,5.23,-1.02,278.06,22.91,False,False,5,0,-1,2025-06-15 21:33:35
443,-2.38,0.03,2.07,-0.67,5.23,-1.02,360,30,False,False,3,0,-1,2025-06-15 21:33:48
444,-2.38,0.03,2.07,-0.67,5.23,-1.02,228.64,17.79,False,False,4,0,-1,2025-06-15 21:33:59
445,-2.38,0.03,2.07,-0.67,5.23,-1.02,127.63,24.75,False,False,5,0,-1,2025-06-15 21:34:10
446,-2.38,0.03,2.07,-0.67,5.23,-1.02,0,17.32,False,False,2,0,-10,2025-06-15 21:34:22
447,-2.38,0.03,2.07,-0.67,5.23,-1.02,122.77,26.34,False,False,5,0,-1,2025-06-15 21:34:34
448,-2.38,0.03,2.07,-0.67,5.23,-1.02,360,25.86,False,False,3,0,-1,2025-06-15 21:34:46
449,-2.38,0.03,2.07,-0.67,5.23,-1.02,290.31,29.45,False,False,5,0,-1,2025-06-15 21:34:57
450,-2.38,0.03,2.07,-0.67,5.23,-1.02,250.92,25.74,False,False,5,0,-1,2025-06-15 21:35:09
451,-2.38,0.03,2.07,-0.67,5.23,-1.02,7.21,30,False,False,3,0,-1,2025-06-15 21:35:21
452,-2.38,0.03,2.07,-0.67,5.23,-1.02,216.97,19.98,True,False,4,0,8,2025-06-15 21:35:33
453,-2.38,0.03,2.07,-0.67,5.23,-1.02,26.17,22.5,False,False,4,0,-1,2025-06-15 21:35:45
454,-2.38,0.03,2.07,-0.67,5.23,-1.02,341.08,24.31,False,True,3,0,8,2025-06-15 21:35:56
455,-2.38,0.03,2.07,-0.67,5.23,-1.02,295.29,23.92,True,False,3,0,8,2025-06-15 21:36:07
456,-2.38,0.03,2.07,-0.67,5.23,-1.02,314,17.61,True,False,4,0,8,2025-06-15 21:36:18
457,-2.38,0.03,2.07,-0.67,5.23,-1.02,232.91,24.46,False,False,5,0,-1,2025-06-15 21:36:29
458,-2.38,0.03,2.07,-0.67,5.23,-1.02,200.02,24.27,False,False,4,0,-1,2025-06-15 21:36:41
459,-2.38,0.03,2.07,-0.67,5.23,-1.02,103.95,23.5,False,False,5,0,-1,2025-06-15 21:36:53
460,-2.38,0.03,2.07,-0.67,5.23,-1.02,190.42,23.08,True,False,1,0,3,2025-06-15 21:37:04
461,-2.38,0.03,2.07,-0.67,5.23,-1.02,170.87,22.25,False,False,3,0,-1,2025-06-15 21:37:16
462,-2.38,0.03,2.07,-0.67,5.23,-1.02,316.14,13.08,False,False,3,0,-1,2025-06-15 21:37:27
463,-2.38,0.03,2.07,-0.67,5.23,-1.02,109.8,18.89,False,False,4,0,-1,2025-06-15 21:37:38
464,-2.38,0.03,2.07,-0.67,5.23,-1.02,161.93,24.43,False,False,4,0,-1,2025-06-15 21:37:50
465,-2.38,0.03,2.07,-0.67,5.23,-1.02,167.26,29.84,False,False,3,0,-1,2025-06-15 21:38:03
466,-2.38,0.03,2.07,-0.67,5.23,-1.02,150.6,15.4,False,True,2,0,4,2025-06-15 21:38:14
467,-2.38,0.03,2.07,-0.67,5.23,-1.02,360,29.98,False,False,3,0,-1,2025-06-15 21:38:26
468,-2.38,0.03,2.07,-0.67,5.23,-1.02,71.59,9.3,False,False,2,0,-10,2025-06-15 21:38:37
469,-2.38,0.03,2.07,-0.67,5.23,-1.02,22.89,17.23,False,False,3,0,-1,2025-06-15 21:38:49
470,-2.38,0.03,2.07,-0.67,5.23,-1.02,122.95,25.34,False,False,5,0,-1,2025-06-15 21:39:00
471,-2.38,0.03,2.07,-0.67,5.23,-1.02,187.11,28.28,False,False,3,0,-1,2025-06-15 21:39:13
472,-2.38,0.03,2.07,-0.67,5.23,-1.02,18.04,24.21,False,False,4,0,-1,2025-06-15 21:39:25
473,-2.38,0.03,2.07,-0.67,5.23,-1.02,128.39,25.48,False,True,5,0,8,2025-06-15 21:39:36
474,-2.38,0.03,2.07,-0.67,5.23,-1.02,202.03,26.7,False,False,4,0,-1,2025-06-15 21:39:48
475,-2.38,0.03,2.07,-0.67,5.23,-1.02,247.4,28.29,False,False,6,0,-1,2025-06-15 21:39:59
476,-2.38,0.03,2.07,-0.67,5.23,-1.02,224.91,17.85,False,False,5,0,-1,2025-06-15 21:40:10
477,-2.38,0.03,2.07,-0.67,5.23,-1.02,191.65,20.8,False,True,2,0,4,2025-06-15 21:40:21
478,-2.38,0.03,2.07,-0.67,5.23,-1.02,156.71,30,False,False,4,0,-1,2025-06-15 21:40:33
479,-2.38,0.03,2.07,-0.67,5.23,-1.02,30.39,16.29,True,False,2,0,4,2025-06-15 21:40:45
480,-2.38,0.03,2.07,-0.67,5.23,-1.02,144.97,30,True,False,5,0,8,2025-06-15 21:40:56
481,-2.38,0.03,2.07,-0.67,5.23,-1.02,178.14,15.63,False,False,2,0,-10,2025-06-15 21:41:08
482,-2.38,0.03,2.07,-0.67,5.23,-1.02,345.09,25.79,False,False,4,0,-1,2025-06-15 21:41:20
483,-2.38,0.03,2.07,-0.67,5.23,-1.02,86.37,26.06,False,False,5,0,-1,2025-06-15 21:41:31
484,-2.38,0.03,2.07,-0.67,5.23,-1.02,334.14,20.86,True,False,3,0,8,2025-06-15 21:41:43
485,-2.38,0.03,2.07,-0.67,5.23,-1.02,0,26.77,False,False,3,0,-1,2025-06-15 21:41:55
486,-2.38,0.03,2.07,-0.67,5.23,-1.02,197.19,22.1,False,False,4,0,-1,2025-06-15 21:42:07
487,-2.38,0.03,2.07,-0.67,5.23,-1.02,269.45,23.83,False,False,5,0,-1,2025-06-15 21:42:18
488,-2.38,0.03,2.07,-0.67,5.23,-1.02,122.92,25.89,False,False,5,0,-1,2025-06-15 21:42:30
489,-2.38,0.03,2.07,-0.67,5.23,-1.02,262.79,23.05,False,False,5,0,-1,2025-06-15 21:42:41
490,-2.38,0.03,2.07,-0.67,5.23,-1.02,192.32,22.17,False,False,3,0,-1,2025-06-15 21:42:53
491,-2.38,0.03,2.07,-0.67,5.23,-1.02,72.32,28.66,False,False,5,0,-1,2025-06-15 21:43:04
492,-2.38,0.03,2.07,-0.67,5.23,-1.02,329.83,24.02,False,True,3,0,8,2025-06-15 21:43:15
493,-2.38,0.03,2.07,-0.67,5.23,-1.02,0,28.18,False,False,3,0,-1,2025-06-15 21:43:28
494,-2.38,0.03,2.07,-0.67,5.23,-1.02,14.26,27.08,False,False,4,0,-1,2025-06-15 21:43:40
495,-2.38,0.03,2.07,-0.67,5.23,-1.02,24.33,29.83,False,False,4,0,-1,2025-06-15 21:43:52
496,-2.38,0.03,2.07,-0.67,5.23,-1.02,232.13,25.65,True,False,5,0,8,2025-06-15 21:44:03
497,-2.38,0.03,2.07,-0.67,5.23,-1.02,334.34,19.91,True,False,3,0,8,2025-06-15 21:44:15
498,-2.38,0.03,2.07,-0.67,5.23,-1.02,0,21.37,False,False,3,0,-1,2025-06-15 21:44:27
499,-2.38,0.03,2.07,-0.67,5.23,-1.02,360,21.54,False,False,3,0,-1,2025-06-15 21:44:39
500,-2.38,0.03,2.07,-0.67,5.23,-1.02,258.93,17,False,False,4,0,-1,2025-06-15 21:44:50
501,-2.38,0.03,2.07,-0.67,5.23,-1.02,189.68,27.74,True,False,3,0,8,2025-06-15 21:45:02
502,-2.38,0.03,2.07,-0.67,5.23,-1.02,226.15,23.26,True,False,4,0,8,2025-06-15 21:45:13
503,-2.38,0.03,2.07,-0.67,5.23,-1.02,124.62,30,False,False,6,0,-1,2025-06-15 21:45:24
504,-2.38,0.03,2.07,-0.67,5.23,-1.02,28.61,24.07,False,False,4,0,-1,2025-06-15 21:45:36
505,-2.38,0.03,2.07,-0.67,5.23,-1.02,136.74,23.75,False,False,5,0,-1,2025-06-15 21:45:47
506,-2.38,0.03,2.07,-0.67,5.23,-1.02,269.11,20.03,False,False,4,0,-1,2025-06-15 21:45:59
507,-2.38,0.03,2.07,-0.67,5.23,-1.02,92.68,25.05,False,False,5,0,-1,2025-06-15 21:46:10
508,-2.38,0.03,2.07,-0.67,5.23,-1.02,301.13,19.22,False,False,5,0,-1,2025-06-15 21:46:21
509,-2.38,0.03,2.07,-0.67,5.23,-1.02,234.47,21.87,False,False,5,0,-1,2025-06-15 21:46:32
510,-2.38,0.03,2.07,-0.67,5.23,-1.02,141.7,22.92,False,True,4,0,8,2025-06-15 21:46:43
511,-2.38,0.03,2.07,-0.67,5.23,-1.02,211.08,22.47,False,False,4,0,-1,2025-06-15 21:46:55
512,-2.38,0.03,2.07,-0.67,5.23,-1.02,184.08,26.84,False,False,3,0,-1,2025-06-15 21:47:07
513,-2.38,0.03,2.07,-0.67,5.23,-1.02,188.69,24.47,True,False,3,0,8,2025-06-15 21:47:19
514,-2.38,0.03,2.07,-0.67,5.23,-1.02,138.46,13.06,False,False,3,0,-1,2025-06-15 21:47:30
515,-2.38,0.03,2.07,-0.67,5.23,-1.02,222.2,28.22,False,True,4,0,8,2025-06-15 21:47:42
516,-2.38,0.03,2.07,-0.67,5.23,-1.02,266.21,24.18,False,False,5,0,-1,2025-06-15 21:47:53
517,-2.38,0.03,2.07,-0.67,5.23,-1.02,360,27.69,False,False,3,0,-1,2025-06-15 21:48:05
518,-2.38,0.03,2.07,-0.67,5.23,-1.02,267.89,25.86,False,False,5,0,-1,2025-06-15 21:48:17
519,-2.38,0.03,2.07,-0.67,5.23,-1.02,359.13,20.49,False,False,2,0,-10,2025-06-15 21:48:29
520,-2.38,0.03,2.07,-0.67,5.23,-1.02,189.42,27.81,True,False,3,0,8,2025-06-15 21:48:41
521,-2.38,0.03,2.07,-0.67,5.23,-1.02,174.99,21.01,False,False,3,0,-1,2025-06-15 21:48:53
522,-2.38,0.03,2.07,-0.67,5.23,-1.02,109.62,27.24,False,False,5,0,-1,2025-06-15 21:49:04
523,-2.38,0.03,2.07,-0.67,5.23,-1.02,275.23,19,False,False,4,0,-1,2025-06-15 21:49:16
524,-2.38,0.03,2.07,-0.67,5.23,-1.02,0,16.66,False,False,2,0,-10,2025-06-15 21:49:28
525,-2.38,0.03,2.07,-0.67,5.23,-1.02,223.07,24.37,True,False,5,0,8,2025-06-15 21:49:39
526,-2.38,0.03,2.07,-0.67,5.23,-1.02,346.83,24.24,False,False,3,0,-1,2025-06-15 21:49:51
527,-2.38,0.03,2.07,-0.67,5.23,-1.02,186.48,25.69,False,False,3,0,-1,2025-06-15 21:50:03
528,-2.38,0.03,2.07,-0.67,5.23,-1.02,313.26,19.14,False,False,4,0,-1,2025-06-15 21:50:14
529,-2.38,0.03,2.07,-0.67,5.23,-1.02,330.15,23.18,False,True,2,0,4,2025-06-15 21:50:26
530,-2.38,0.03,2.07,-0.67,5.23,-1.02,97.28,21.59,False,False,4,0,-1,2025-06-15 21:50:38
531,-2.38,0.03,2.07,-0.67,5.23,-1.02,241.76,22.3,False,False,5,0,-1,2025-06-15 21:50:49
532,-2.38,0.03,2.07,-0.67,5.23,-1.02,172.33,24.96,False,False,3,0,-1,2025-06-15 21:51:01
533,-2.38,0.03,2.07,-0.67,5.23,-1.02,71.14,20.24,False,False,4,0,-1,2025-06-15 21:51:12
534,-2.38,0.03,2.07,-0.67,5.23,-1.02,179.46,24.99,False,False,3,0,-1,2025-06-15 21:51:25
535,-2.38,0.03,2.07,-0.67,5.23,-1.02,109.62,22.53,False,False,4,0,-1,2025-06-15 21:51:36
536,-2.38,0.03,2.07,-0.67,5.23,-1.02,360,16.49,False,False,2,0,-10,2025-06-15 21:51:48
537,-2.38,0.03,2.07,-0.67,5.23,-1.02,337.68,26.46,False,False,4,0,-1,2025-06-15 21:52:00
538,-2.38,0.03,2.07,-0.67,5.23,-1.02,329.41,26.32,False,True,4,0,8,2025-06-15 21:52:11
539,-2.38,0.03,2.07,-0.67,5.23,-1.02,81.05,29.66,False,False,5,0,-1,2025-06-15 21:52:23
540,-2.38,0.03,2.07,-0.67,5.23,-1.02,298.8,24.16,False,True,4,0,8,2025-06-15 21:52:34
541,-2.38,0.03,2.07,-0.67,5.23,-1.02,203.77,25.27,False,True,3,0,8,2025-06-15 21:52:45
542,-2.38,0.03,2.07,-0.67,5.23,-1.02,242.43,17.09,False,False,4,0,-1,2025-06-15 21:52:56
543,-2.38,0.03,2.07,-0.67,5.23,-1.02,63.39,29.94,True,False,3,0,8,2025-06-15 21:53:08
544,-2.38,0.03,2.07,-0.67,5.23,-1.02,90.38,27.73,False,False,5,0,-1,2025-06-15 21:53:19
545,-2.38,0.03,2.07,-0.67,5.23,-1.02,140.39,19.05,False,False,4,0,-1,2025-06-15 21:53:31
546,-2.38,0.03,2.07,-0.67,5.23,-1.02,213.34,22.43,False,False,4,0,-1,2025-06-15 21:53:43
547,-2.38,0.03,2.07,-0.67,5.23,-1.02,269.46,18.53,False,False,4,0,-1,2025-06-15 21:53:54
548,-2.38,0.03,2.07,-0.67,5.23,-1.02,139.61,28.05,False,False,5,0,-1,2025-06-15 21:54:06
549,-2.38,0.03,2.07,-0.67,5.23,-1.02,164.12,18.2,False,False,2,0,-10,2025-06-15 21:54:18
550,-2.38,0.03,2.07,-0.67,5.23,-1.02,202.47,27.16,False,True,4,0,8,2025-06-15 21:54:29
551,-2.38,0.03,2.07,-0.67,5.23,-1.02,162.91,15.93,False,False,3,0,-1,2025-06-15 21:54:41
552,-2.38,0.03,2.07,-0.67,5.23,-1.02,168.6,21.8,False,False,3,0,-1,2025-06-15 21:54:53
553,-2.38,0.03,2.07,-0.67,5.23,-1.02,328.25,25.38,False,True,3,0,8,2025-06-15 21:55:05
554,-2.38,0.03,2.07,-0.67,5.23,-1.02,104.77,30,False,False,5,0,-1,2025-06-15 21:55:16
555,-2.38,0.03,2.07,-0.67,5.23,-1.02,339.43,30,True,False,3,0,8,2025-06-15 21:55:28
556,-2.38,0.03,2.07,-0.67,5.23,-1.02,216.42,30,False,False,6,0,-1,2025-06-15 21:55:39
557,-2.38,0.03,2.07,-0.67,5.23,-1.02,229.38,24.3,False,False,6,0,-1,2025-06-15 21:55:50
558,-2.38,0.03,2.07,-0.67,5.23,-1.02,360,23.26,False,False,3,0,-1,2025-06-15 21:56:02
559,-2.38,0.03,2.07,-0.67,5.23,-1.02,165.35,22.81,False,False,3,0,-1,2025-06-15 21:56:14
560,-2.38,0.03,2.07,-0.67,5.23,-1.02,296.09,20.82,True,False,3,0,8,2025-06-15 21:56:25
561,-2.38,0.03,2.07,-0.67,5.23,-1.02,51.62,30,False,False,5,0,-1,2025-06-15 21:56:37
562,-2.38,0.03,2.07,-0.67,5.23,-1.02,0,29.66,False,False,3,0,-1,2025-06-15 21:56:49
563,-2.38,0.03,2.07,-0.67,5.23,-1.02,0,23.72,False,False,3,0,-1,2025-06-15 21:57:02
564,-2.38,0.03,2.07,-0.67,5.23,-1.02,124.9,22.98,False,False,5,0,-1,2025-06-15 21:57:13
565,-2.38,0.03,2.07,-0.67,5.23,-1.02,141.3,21.1,False,True,5,0,8,2025-06-15 21:57:23
566,-2.38,0.03,2.07,-0.67,5.23,-1.02,243.6,24.84,False,False,5,0,-1,2025-06-15 21:57:35
567,-2.38,0.03,2.07,-0.67,5.23,-1.02,118.05,20.05,False,False,5,0,-1,2025-06-15 21:57:46
568,-2.38,0.03,2.07,-0.67,5.23,-1.02,234.45,30,False,False,5,0,-1,2025-06-15 21:57:57
569,-2.38,0.03,2.07,-0.67,5.23,-1.02,197.6,30,False,False,4,0,-1,2025-06-15 21:58:10
570,-2.38,0.03,2.07,-0.67,5.23,-1.02,360,30,False,False,3,0,-1,2025-06-15 21:58:22
571,-2.38,0.03,2.07,-0.67,5.23,-1.02,139.65,19.19,False,False,4,0,-1,2025-06-15 21:58:34
572,-2.38,0.03,2.07,-0.67,5.23,-1.02,208.37,18.85,True,False,2,0,4,2025-06-15 21:58:45
573,-2.38,0.03,2.07,-0.67,5.23,-1.02,133.91,28.12,False,False,6,0,-1,2025-06-15 21:58:57
